league,optaleague,id,name,teamId,teamName,Optaname,country,shirtNumber
bundesliga,Bundesliga,978680,Han-Noah Massengo,8406,Augsburg,Augsburg,France,4
bundesliga,Bundesliga,1244924,Ismaël Gharbi,8406,Augsburg,Augsburg,Tunisia,11
bundesliga,Bundesliga,245315,Jeffrey Gouweleeuw,8406,Augsburg,Augsburg,Netherlands,6
bundesliga,Bundesliga,900523,Keven Schlotterbeck,8406,Augsburg,Augsburg,Germany,31
bundesliga,Bundesliga,643448,Kristijan Jakic,8406,Augsburg,Augsburg,Croatia,17
bundesliga,Bundesliga,657217,Mads Valentin Pedersen,8406,Augsburg,Augsburg,Denmark,3
bundesliga,Bundesliga,1645635,Mahmut Kücüksahin,8406,Augsburg,Augsburg,Turkiye,42
bundesliga,Bundesliga,816800,Manuel Baum,8406,Augsburg,Augsburg,Germany,
bundesliga,Bundesliga,556029,Marius Wolf,8406,Augsburg,Augsburg,Germany,27
bundesliga,Bundesliga,1453218,Mert Kömür,8406,Augsburg,Augsburg,Turkiye,36
bundesliga,Bundesliga,198316,Michael Gregoritsch,8406,Augsburg,Augsburg,Austria,38
bundesliga,Bundesliga,1284464,Nediljko Labrovic,8406,Augsburg,Augsburg,Croatia,22
bundesliga,Bundesliga,1641063,Noahkai Banks,8406,Augsburg,Augsburg,USA,40
bundesliga,Bundesliga,1587572,Oliver Sorg,8406,Augsburg,Augsburg,Austria,43
bundesliga,Bundesliga,1185609,Robin Fellhauer,8406,Augsburg,Augsburg,Germany,19
bundesliga,Bundesliga,1343749,Rodrigo Ribeiro,8406,Augsburg,Augsburg,Portugal,21
bundesliga,Bundesliga,1718174,Uchenna Ogundu,8406,Augsburg,Augsburg,Nigeria,39
bundesliga,Bundesliga,844431,Yannik Keitel,8406,Augsburg,Augsburg,Germany,14
bundesliga,Bundesliga,642551,Aleix García,8178,Bayer Leverkusen,Leverkusen,Spain,24
bundesliga,Bundesliga,288406,Alejandro Grimaldo,8178,Bayer Leverkusen,Leverkusen,Spain,20
bundesliga,Bundesliga,1353457,Arthur,8178,Bayer Leverkusen,Leverkusen,Brazil,13
bundesliga,Bundesliga,1695701,Axel Tape,8178,Bayer Leverkusen,Leverkusen,France,16
bundesliga,Bundesliga,1705081,Christian Kofane,8178,Bayer Leverkusen,Leverkusen,Cameroon,35
bundesliga,Bundesliga,789914,Edmond Tapsoba,8178,Bayer Leverkusen,Leverkusen,Burkina Faso,12
bundesliga,Bundesliga,1393439,Eliesse Ben Seghir,8178,Bayer Leverkusen,Leverkusen,Morocco,17
bundesliga,Bundesliga,1251666,Ernest Poku,8178,Bayer Leverkusen,Leverkusen,Netherlands,19
bundesliga,Bundesliga,693599,Exequiel Palacios,8178,Bayer Leverkusen,Leverkusen,Argentina,25
bundesliga,Bundesliga,1199959,Ezequiél Fernández,8178,Bayer Leverkusen,Leverkusen,Argentina,6
bundesliga,Bundesliga,1457626,Ibrahim Maza,8178,Bayer Leverkusen,Leverkusen,Algeria,30
bundesliga,Bundesliga,1694047,Issa Traoré,8178,Bayer Leverkusen,Leverkusen,Mali,41
bundesliga,Bundesliga,278814,Janis Blaswich,8178,Bayer Leverkusen,Leverkusen,Germany,28
bundesliga,Bundesliga,1107620,Jarell Quansah,8178,Bayer Leverkusen,Leverkusen,England,4
bundesliga,Bundesliga,1830749,Jesper Schlich,8178,Bayer Leverkusen,Leverkusen,Germany,40
bundesliga,Bundesliga,331542,Jonas Hofmann,8178,Bayer Leverkusen,Leverkusen,Germany,7
bundesliga,Bundesliga,557342,Jonas Omlin,8178,Bayer Leverkusen,Leverkusen,Switzerland,18
bundesliga,Bundesliga,91505,Kasper Hjulmand,8178,Bayer Leverkusen,Leverkusen,Denmark,
bundesliga,Bundesliga,1119461,Loic Badé,8178,Bayer Leverkusen,Leverkusen,France,5
bundesliga,Bundesliga,359193,Lucas Vázquez,8178,Bayer Leverkusen,Leverkusen,Spain,21
bundesliga,Bundesliga,1126058,Malik Tillman,8178,Bayer Leverkusen,Leverkusen,USA,10
bundesliga,Bundesliga,330643,Mark Flekken,8178,Bayer Leverkusen,Leverkusen,Netherlands,1
bundesliga,Bundesliga,770136,Martin Terrier,8178,Bayer Leverkusen,Leverkusen,France,11
bundesliga,Bundesliga,1793199,Montrell Culbreath,8178,Bayer Leverkusen,Leverkusen,Germany,42
bundesliga,Bundesliga,877700,Nathan Tella,8178,Bayer Leverkusen,Leverkusen,Nigeria,23
bundesliga,Bundesliga,358675,Niklas Lomb,8178,Bayer Leverkusen,Leverkusen,Germany,36
bundesliga,Bundesliga,540097,Patrik Schick,8178,Bayer Leverkusen,Leverkusen,Czechia,14
bundesliga,Bundesliga,411851,Robert Andrich,8178,Bayer Leverkusen,Leverkusen,Germany,8
bundesliga,Bundesliga,1381853,Tim Oermann,8178,Bayer Leverkusen,Leverkusen,Germany,15
bundesliga,Bundesliga,1473580,Aleksandar Pavlovic,9823,Bayern München,Bayern München,Germany,45
bundesliga,Bundesliga,751202,Alphonso Davies,9823,Bayern München,Bayern München,Canada,19
bundesliga,Bundesliga,1798782,Bara Ndiaye,9823,Bayern München,Bayern München,Senegal,39
bundesliga,Bundesliga,1970833,Bastian Assomo,9823,Bayern München,Bayern München,Germany,33
bundesliga,Bundesliga,1771196,Cassiano Kiala,9823,Bayern München,Bayern München,Germany,30
bundesliga,Bundesliga,1771197,David Santos,9823,Bayern München,Bayern München,Portugal,47
bundesliga,Bundesliga,658554,Dayot Upamecano,9823,Bayern München,Bayern München,France,2
bundesliga,Bundesliga,1904968,Erblin Osmani,9823,Bayern München,Bayern München,Germany,38
bundesliga,Bundesliga,194165,Harry Kane,9823,Bayern München,Bayern München,England,9
bundesliga,Bundesliga,851626,Hiroki Ito,9823,Bayern München,Bayern München,Japan,21
bundesliga,Bundesliga,1156141,Jamal Musiala,9823,Bayern München,Bayern München,Germany,10
bundesliga,Bundesliga,1285872,Jonas Urbig,9823,Bayern München,Bayern München,Germany,40
bundesliga,Bundesliga,469700,Jonathan Tah,9823,Bayern München,Bayern München,Germany,4
bundesliga,Bundesliga,460632,Joshua Kimmich,9823,Bayern München,Bayern München,Germany,6
bundesliga,Bundesliga,950824,Josip Stanisic,9823,Bayern München,Bayern München,Croatia,44
bundesliga,Bundesliga,526827,Konrad Laimer,9823,Bayern München,Bayern München,Austria,27
bundesliga,Bundesliga,1737700,Lennart Karl,9823,Bayern München,Bayern München,Germany,42
bundesliga,Bundesliga,343748,Leon Goretzka,9823,Bayern München,Bayern München,Germany,8
bundesliga,Bundesliga,1664982,Leon Klanac,9823,Bayern München,Bayern München,Germany,48
bundesliga,Bundesliga,860914,Luis Díaz,9823,Bayern München,Bayern München,Colombia,14
bundesliga,Bundesliga,27299,Manuel Neuer,9823,Bayern München,Bayern München,Germany,1
bundesliga,Bundesliga,1029063,Michael Olise,9823,Bayern München,Bayern München,France,17
bundesliga,Bundesliga,828159,Min-Jae Kim,9823,Bayern München,Bayern München,South Korea,3
bundesliga,Bundesliga,1197347,Nicolas Jackson,9823,Bayern München,Bayern München,Senegal,11
bundesliga,Bundesliga,352994,Raphaël Guerreiro,9823,Bayern München,Bayern München,Portugal,22
bundesliga,Bundesliga,385437,Serge Gnabry,9823,Bayern München,Bayern München,Germany,7
bundesliga,Bundesliga,94841,Sven Ulreich,9823,Bayern München,Bayern München,Germany,26
bundesliga,Bundesliga,1286183,Tom Bischof,9823,Bayern München,Bayern München,Germany,20
bundesliga,Bundesliga,39027,Vincent Kompany,9823,Bayern München,Bayern München,Belgium,
bundesliga,Bundesliga,1692886,Wisdom Mike,9823,Bayern München,Bayern München,Germany,36
bundesliga,Bundesliga,743381,Alexander Meyer,9789,Borussia Dortmund,Dortmund,Germany,33
bundesliga,Bundesliga,1089685,Carney Chukwuemeka,9789,Borussia Dortmund,Dortmund,Austria,17
bundesliga,Bundesliga,1209228,Daniel Svensson,9789,Borussia Dortmund,Dortmund,Sweden,24
bundesliga,Bundesliga,307021,Emre Can,9789,Borussia Dortmund,Dortmund,Germany,23
bundesliga,Bundesliga,966019,Felix Nmecha,9789,Borussia Dortmund,Dortmund,Germany,8
bundesliga,Bundesliga,1663094,Filippo Mané,9789,Borussia Dortmund,Dortmund,Italy,39
bundesliga,Bundesliga,1050158,Fábio Silva,9789,Borussia Dortmund,Dortmund,Portugal,21
bundesliga,Bundesliga,764018,Gregor Kobel,9789,Borussia Dortmund,Dortmund,Switzerland,1
bundesliga,Bundesliga,1287373,Jobe Bellingham,9789,Borussia Dortmund,Dortmund,England,7
bundesliga,Bundesliga,516846,Julian Brandt,9789,Borussia Dortmund,Dortmund,Germany,10
bundesliga,Bundesliga,659272,Julian Ryerson,9789,Borussia Dortmund,Dortmund,Norway,26
bundesliga,Bundesliga,959594,Karim Adeyemi,9789,Borussia Dortmund,Dortmund,Germany,27
bundesliga,Bundesliga,1845173,Luca Reggiani,9789,Borussia Dortmund,Dortmund,Italy,49
bundesliga,Bundesliga,215151,Marcel Sabitzer,9789,Borussia Dortmund,Dortmund,Austria,20
bundesliga,Bundesliga,1692797,Mathis Albert,9789,Borussia Dortmund,Dortmund,USA,41
bundesliga,Bundesliga,1047667,Maximilian Beier,9789,Borussia Dortmund,Dortmund,Germany,14
bundesliga,Bundesliga,1002058,Nico Schlotterbeck,9789,Borussia Dortmund,Dortmund,Germany,4
bundesliga,Bundesliga,447084,Niklas Süle,9789,Borussia Dortmund,Dortmund,Germany,25
bundesliga,Bundesliga,33072,Niko Kovac,9789,Borussia Dortmund,Dortmund,Croatia,
bundesliga,Bundesliga,359203,Patrick Drewes,9789,Borussia Dortmund,Dortmund,Germany,30
bundesliga,Bundesliga,559065,Ramy Bensebaini,9789,Borussia Dortmund,Dortmund,Algeria,5
bundesliga,Bundesliga,738064,Salih Özcan,9789,Borussia Dortmund,Dortmund,Turkiye,6
bundesliga,Bundesliga,1761151,Samuele Inácio,9789,Borussia Dortmund,Dortmund,Italy,40
bundesliga,Bundesliga,448540,Serhou Guirassy,9789,Borussia Dortmund,Dortmund,Guinea,9
bundesliga,Bundesliga,1316269,Silas Ostrzinski,9789,Borussia Dortmund,Dortmund,Germany,31
bundesliga,Bundesliga,664970,Waldemar Anton,9789,Borussia Dortmund,Dortmund,Germany,3
bundesliga,Bundesliga,1109171,Yan Couto,9789,Borussia Dortmund,Dortmund,Brazil,2
bundesliga,Bundesliga,1617224,Alejo Sarco,9788,Borussia Mönchengladbach,M'gladbach,Argentina,8
bundesliga,Bundesliga,27420,Eugen Polanski,9788,Borussia Mönchengladbach,M'gladbach,Poland,
bundesliga,Bundesliga,1276331,Fabio Chiarodia,9788,Borussia Mönchengladbach,M'gladbach,Italy,2
bundesliga,Bundesliga,764507,Florian Neuhaus,9788,Borussia Mönchengladbach,M'gladbach,Germany,10
bundesliga,Bundesliga,501543,Franck Honorat,9788,Borussia Mönchengladbach,M'gladbach,France,9
bundesliga,Bundesliga,1071179,Giovanni Reyna,9788,Borussia Mönchengladbach,M'gladbach,USA,13
bundesliga,Bundesliga,388903,Haris Tabakovic,9788,Borussia Mönchengladbach,M'gladbach,Bosnia and Herzegovina,15
bundesliga,Bundesliga,1351569,Hugo Bolin,9788,Borussia Mönchengladbach,M'gladbach,Sweden,38
bundesliga,Bundesliga,1129317,Jan Olschowsky,9788,Borussia Mönchengladbach,M'gladbach,Germany,23
bundesliga,Bundesliga,1541355,Jan Urbich,9788,Borussia Mönchengladbach,M'gladbach,Germany,40
bundesliga,Bundesliga,1185902,Jens Castrop,9788,Borussia Mönchengladbach,M'gladbach,South Korea,17
bundesliga,Bundesliga,959696,Joseph Scally,9788,Borussia Mönchengladbach,M'gladbach,USA,29
bundesliga,Bundesliga,566158,Kevin Diks,9788,Borussia Mönchengladbach,M'gladbach,Indonesia,4
bundesliga,Bundesliga,276739,Kevin Stöger,9788,Borussia Mönchengladbach,M'gladbach,Austria,7
bundesliga,Bundesliga,1308600,Kota Takai,9788,Borussia Mönchengladbach,M'gladbach,Japan,14
bundesliga,Bundesliga,1398483,Lukas Ullrich,9788,Borussia Mönchengladbach,M'gladbach,Germany,26
bundesliga,Bundesliga,530858,Marvin Friedrich,9788,Borussia Mönchengladbach,M'gladbach,Germany,5
bundesliga,Bundesliga,784146,Moritz Nicolas,9788,Borussia Mönchengladbach,M'gladbach,Germany,33
bundesliga,Bundesliga,979759,Nathan N'Goumou,9788,Borussia Mönchengladbach,M'gladbach,Cameroon,19
bundesliga,Bundesliga,517346,Nico Elvedi,9788,Borussia Mönchengladbach,M'gladbach,Switzerland,30
bundesliga,Bundesliga,1700302,Niklas Swider,9788,Borussia Mönchengladbach,M'gladbach,Germany,39
bundesliga,Bundesliga,951918,Philipp Sander,9788,Borussia Mönchengladbach,M'gladbach,Germany,16
bundesliga,Bundesliga,884919,Robin Hack,9788,Borussia Mönchengladbach,M'gladbach,Germany,25
bundesliga,Bundesliga,1174726,Rocco Reitz,9788,Borussia Mönchengladbach,M'gladbach,Germany,27
bundesliga,Bundesliga,915111,Shuto Machino,9788,Borussia Mönchengladbach,M'gladbach,Japan,18
bundesliga,Bundesliga,1381454,Tiago Pereira Cardoso,9788,Borussia Mönchengladbach,M'gladbach,Luxembourg,42
bundesliga,Bundesliga,442728,Tim Kleindienst,9788,Borussia Mönchengladbach,M'gladbach,Germany,11
bundesliga,Bundesliga,37678,Tobias Sippel,9788,Borussia Mönchengladbach,M'gladbach,Germany,21
bundesliga,Bundesliga,1793874,Wael Mohya,9788,Borussia Mönchengladbach,M'gladbach,Germany,36
bundesliga,Bundesliga,1269497,Yannik Engelhardt,9788,Borussia Mönchengladbach,M'gladbach,Germany,6
bundesliga,Bundesliga,37920,Albert Riera,9810,Eintracht Frankfurt,Frankfurt,Spain,
bundesliga,Bundesliga,1696773,Amil Siljevic,9810,Eintracht Frankfurt,Frankfurt,Germany,39
bundesliga,Bundesliga,1175708,Ansgar Knauff,9810,Eintracht Frankfurt,Frankfurt,Germany,7
bundesliga,Bundesliga,1095445,Arnaud Kalimuendo-Muinga,9810,Eintracht Frankfurt,Frankfurt,France,25
bundesliga,Bundesliga,1173250,Arthur Theate,9810,Eintracht Frankfurt,Frankfurt,Belgium,3
bundesliga,Bundesliga,1257648,Aurèle Amenda,9810,Eintracht Frankfurt,Frankfurt,Switzerland,5
bundesliga,Bundesliga,1680173,Ayoube Amaimouni-Echghouyab,9810,Eintracht Frankfurt,Frankfurt,Morocco,29
bundesliga,Bundesliga,1367924,Can Uzun,9810,Eintracht Frankfurt,Frankfurt,Turkiye,42
bundesliga,Bundesliga,1421821,Elias Baum,9810,Eintracht Frankfurt,Frankfurt,Germany,2
bundesliga,Bundesliga,574642,Ellyes Skhiri,9810,Eintracht Frankfurt,Frankfurt,Tunisia,15
bundesliga,Bundesliga,1213430,Elye Wahi,9810,Eintracht Frankfurt,Frankfurt,Ivory Coast,
bundesliga,Bundesliga,1345875,Farès Chaïbi,9810,Eintracht Frankfurt,Frankfurt,Algeria,8
bundesliga,Bundesliga,1669829,Fousseny Doumbia,9810,Eintracht Frankfurt,Frankfurt,Germany,41
bundesliga,Bundesliga,1339269,Hugo Larsson,9810,Eintracht Frankfurt,Frankfurt,Sweden,16
bundesliga,Bundesliga,1393672,Jean-Mattéo Bahoya,9810,Eintracht Frankfurt,Frankfurt,France,19
bundesliga,Bundesliga,97746,Jens Grahl,9810,Eintracht Frankfurt,Frankfurt,Germany,33
bundesliga,Bundesliga,947901,Jonathan Burkardt,9810,Eintracht Frankfurt,Frankfurt,Germany,9
bundesliga,Bundesliga,1418816,Kauã,9810,Eintracht Frankfurt,Frankfurt,Brazil,40
bundesliga,Bundesliga,1627706,Keita Kosugi,9810,Eintracht Frankfurt,Frankfurt,Japan,26
bundesliga,Bundesliga,1717491,Love Arrhov,9810,Eintracht Frankfurt,Frankfurt,Sweden,31
bundesliga,Bundesliga,469701,Mahmoud Dahoud,9810,Eintracht Frankfurt,Frankfurt,Syria,18
bundesliga,Bundesliga,177714,Mario Götze,9810,Eintracht Frankfurt,Frankfurt,Germany,27
bundesliga,Bundesliga,1793881,Marvin Dills,9810,Eintracht Frankfurt,Frankfurt,Germany,
bundesliga,Bundesliga,432435,Michael Zetterer,9810,Eintracht Frankfurt,Frankfurt,Germany,23
bundesliga,Bundesliga,248689,Michy Batshuayi,9810,Eintracht Frankfurt,Frankfurt,Belgium,30
bundesliga,Bundesliga,1395447,Nathaniel Brown,9810,Eintracht Frankfurt,Frankfurt,Germany,21
bundesliga,Bundesliga,1176780,Nnamdi Collins,9810,Eintracht Frankfurt,Frankfurt,Germany,34
bundesliga,Bundesliga,1336529,Oscar Højlund,9810,Eintracht Frankfurt,Frankfurt,Denmark,6
bundesliga,Bundesliga,722207,Rasmus Kristensen,9810,Eintracht Frankfurt,Frankfurt,Denmark,13
bundesliga,Bundesliga,629805,Ritsu Doan,9810,Eintracht Frankfurt,Frankfurt,Japan,20
bundesliga,Bundesliga,628201,Robin Koch,9810,Eintracht Frankfurt,Frankfurt,Germany,4
bundesliga,Bundesliga,158234,Timothy Chandler,9810,Eintracht Frankfurt,Frankfurt,USA,22
bundesliga,Bundesliga,1447050,Younes Ebnoutalib,9810,Eintracht Frankfurt,Frankfurt,Germany,11
bundesliga,Bundesliga,1799711,Adam Kölle,94937,FC Heidenheim,Heidenheim,Germany,28
bundesliga,Bundesliga,794393,Adrian Beck,94937,FC Heidenheim,Heidenheim,Germany,21
bundesliga,Bundesliga,1327150,Arijon Ibrahimovic,94937,FC Heidenheim,Heidenheim,Germany,22
bundesliga,Bundesliga,667788,Benedikt Gimber,94937,FC Heidenheim,Heidenheim,Germany,5
bundesliga,Bundesliga,674242,Budu Zivzivadze,94937,FC Heidenheim,Heidenheim,Georgia,11
bundesliga,Bundesliga,1000011,Christian Conteh,94937,FC Heidenheim,Heidenheim,Germany,10
bundesliga,Bundesliga,1042347,Diant Ramaj,94937,FC Heidenheim,Heidenheim,Germany,41
bundesliga,Bundesliga,1146376,Eren Dinkçi,94937,FC Heidenheim,Heidenheim,Turkiye,8
bundesliga,Bundesliga,1330848,Frank Feller,94937,FC Heidenheim,Heidenheim,Germany,40
bundesliga,Bundesliga,704382,Frank Schmidt,94937,FC Heidenheim,Heidenheim,Germany,
bundesliga,Bundesliga,1678681,Hennes Behrens,94937,FC Heidenheim,Heidenheim,Germany,26
bundesliga,Bundesliga,1002673,Jan Schöppner,94937,FC Heidenheim,Heidenheim,Germany,3
bundesliga,Bundesliga,642534,Jonas Föhrenbach,94937,FC Heidenheim,Heidenheim,Germany,19
bundesliga,Bundesliga,1193815,Julian Niehues,94937,FC Heidenheim,Heidenheim,Germany,16
bundesliga,Bundesliga,554979,Leart Paçarada,94937,FC Heidenheim,Heidenheim,Kosovo,32
bundesliga,Bundesliga,1019947,Leonidas Stergiou,94937,FC Heidenheim,Heidenheim,Switzerland,25
bundesliga,Bundesliga,1222166,Luca Kerber,94937,FC Heidenheim,Heidenheim,Germany,20
bundesliga,Bundesliga,571379,Marnon-Thomas Busch,94937,FC Heidenheim,Heidenheim,Germany,2
bundesliga,Bundesliga,956913,Marvin Pieringer,94937,FC Heidenheim,Heidenheim,Germany,18
bundesliga,Bundesliga,557805,Mathias Honsak,94937,FC Heidenheim,Heidenheim,Austria,17
bundesliga,Bundesliga,945935,Mikkel Kaufmann,94937,FC Heidenheim,Heidenheim,Denmark,29
bundesliga,Bundesliga,1799710,Nick Rothweiler,94937,FC Heidenheim,Heidenheim,Germany,33
bundesliga,Bundesliga,674499,Niklas Dorsch,94937,FC Heidenheim,Heidenheim,Germany,30
bundesliga,Bundesliga,1080917,Omar Traoré,94937,FC Heidenheim,Heidenheim,Germany,23
bundesliga,Bundesliga,423624,Patrick Mainka,94937,FC Heidenheim,Heidenheim,Germany,6
bundesliga,Bundesliga,1138311,Paul Tschernuth,94937,FC Heidenheim,Heidenheim,Austria,34
bundesliga,Bundesliga,673432,Sirlord Conteh,94937,FC Heidenheim,Heidenheim,Sierra Leone,31
bundesliga,Bundesliga,767730,Stefan Schimmer,94937,FC Heidenheim,Heidenheim,Germany,9
bundesliga,Bundesliga,1173779,Tim Siersleben,94937,FC Heidenheim,Heidenheim,Germany,4
bundesliga,Bundesliga,1818980,Tobias Weigel,94937,FC Heidenheim,Heidenheim,Germany,37
bundesliga,Bundesliga,1791784,Yannik Wagner,94937,FC Heidenheim,Heidenheim,Germany,38
bundesliga,Bundesliga,343766,Anthony Jung,8358,Freiburg,Freiburg,Germany,5
bundesliga,Bundesliga,1577843,Bruno Ogbus,8358,Freiburg,Freiburg,Switzerland,43
bundesliga,Bundesliga,355358,Christian Günter,8358,Freiburg,Freiburg,Germany,30
bundesliga,Bundesliga,1526221,Cyriaque Irié,8358,Freiburg,Freiburg,Burkina Faso,22
bundesliga,Bundesliga,620577,Daniel-Kofi Kyereh,8358,Freiburg,Freiburg,Ghana,11
bundesliga,Bundesliga,1302666,Derry Scherhant,8358,Freiburg,Freiburg,Germany,7
bundesliga,Bundesliga,737365,Florian Müller,8358,Freiburg,Freiburg,Germany,21
bundesliga,Bundesliga,1210893,Igor Matanovic,8358,Freiburg,Freiburg,Croatia,31
bundesliga,Bundesliga,864157,Jan-Niklas Beste,8358,Freiburg,Freiburg,Germany,19
bundesliga,Bundesliga,556503,Jannik Huth,8358,Freiburg,Freiburg,Germany,24
bundesliga,Bundesliga,1520063,Johan Manzambi,8358,Freiburg,Freiburg,Switzerland,44
bundesliga,Bundesliga,1281108,Jordy Makengo,8358,Freiburg,Freiburg,France,33
bundesliga,Bundesliga,36771,Julian Schuster,8358,Freiburg,Freiburg,Germany,
bundesliga,Bundesliga,556524,Lucas Höler,8358,Freiburg,Freiburg,Germany,9
bundesliga,Bundesliga,307209,Lukas Kübler,8358,Freiburg,Freiburg,Germany,17
bundesliga,Bundesliga,303912,Matthias Ginter,8358,Freiburg,Freiburg,Germany,28
bundesliga,Bundesliga,1281107,Max Rosenfelder,8358,Freiburg,Freiburg,Germany,37
bundesliga,Bundesliga,602523,Maximilian Eggestein,8358,Freiburg,Freiburg,Germany,8
bundesliga,Bundesliga,532738,Maximilian Philipp,8358,Freiburg,Freiburg,Germany,26
bundesliga,Bundesliga,212865,Nicolas Höfler,8358,Freiburg,Freiburg,Germany,27
bundesliga,Bundesliga,1281100,Noah Atubolu,8358,Freiburg,Freiburg,Germany,1
bundesliga,Bundesliga,1075815,Patrick Osterhage,8358,Freiburg,Freiburg,Germany,6
bundesliga,Bundesliga,643724,Philipp Lienhart,8358,Freiburg,Freiburg,Austria,3
bundesliga,Bundesliga,1281090,Philipp Treu,8358,Freiburg,Freiburg,Germany,29
bundesliga,Bundesliga,1815572,Rouven Tarnutzer,8358,Freiburg,Freiburg,Germany,69
bundesliga,Bundesliga,400625,Vincenzo Grifo,8358,Freiburg,Freiburg,Italy,32
bundesliga,Bundesliga,1134467,Yuito Suzuki,8358,Freiburg,Freiburg,Japan,14
bundesliga,Bundesliga,1623826,Aboubaka Soumahoro,9790,Hamburger SV,Hamburg,France,
bundesliga,Bundesliga,1133381,Albert Grønbæk,9790,Hamburger SV,Hamburg,Denmark,23
bundesliga,Bundesliga,901495,Albert Sambi Lokonga,9790,Hamburger SV,Hamburg,Belgium,6
bundesliga,Bundesliga,1644278,Alexander Røssing,9790,Hamburger SV,Hamburg,Norway,38
bundesliga,Bundesliga,763998,Bakery Jatta,9790,Hamburger SV,Hamburg,Gambia,18
bundesliga,Bundesliga,1363536,Damion Downs,9790,Hamburger SV,Hamburg,USA,19
bundesliga,Bundesliga,1383070,Daniel Elfadli,9790,Hamburger SV,Hamburg,Germany,8
bundesliga,Bundesliga,406501,Daniel Heuer Fernandes,9790,Hamburger SV,Hamburg,Portugal,1
bundesliga,Bundesliga,1666019,Fabio Baldé,9790,Hamburger SV,Hamburg,Germany,45
bundesliga,Bundesliga,1667992,Fernando Dickes,9790,Hamburger SV,Hamburg,Germany,41
bundesliga,Bundesliga,1025462,Fábio Vieira,9790,Hamburger SV,Hamburg,Portugal,20
bundesliga,Bundesliga,1179835,Giorgi Gocholeishvili,9790,Hamburger SV,Hamburg,Georgia,16
bundesliga,Bundesliga,1659399,Hannes Hermann,9790,Hamburger SV,Hamburg,Germany,40
bundesliga,Bundesliga,613260,Jean-Luc Dompé,9790,Hamburger SV,Hamburg,France,7
bundesliga,Bundesliga,700074,Jordan Torunarigha,9790,Hamburger SV,Hamburg,Nigeria,25
bundesliga,Bundesliga,1899791,Louis Lemke,9790,Hamburger SV,Hamburg,Germany,37
bundesliga,Bundesliga,1413996,Luka Vuskovic,9790,Hamburger SV,Hamburg,Croatia,44
bundesliga,Bundesliga,1611908,Merlin Polzin,9790,Hamburger SV,Hamburg,Germany,
bundesliga,Bundesliga,759817,Miro Muheim,9790,Hamburger SV,Hamburg,Switzerland,28
bundesliga,Bundesliga,1188890,Nicolai Remberg,9790,Hamburger SV,Hamburg,Germany,21
bundesliga,Bundesliga,1018564,Nicolás Capaldo,9790,Hamburger SV,Hamburg,Argentina,24
bundesliga,Bundesliga,993786,Noah Katterbach,9790,Hamburger SV,Hamburg,Germany,3
bundesliga,Bundesliga,1576487,Otto Stange,9790,Hamburger SV,Hamburg,Germany,49
bundesliga,Bundesliga,1067553,Philip Otele,9790,Hamburger SV,Hamburg,Nigeria,27
bundesliga,Bundesliga,1121170,Ransford Königsdörffer,9790,Hamburger SV,Hamburg,Ghana,11
bundesliga,Bundesliga,1079892,Rayan Philippe,9790,Hamburger SV,Hamburg,France,14
bundesliga,Bundesliga,490489,Robert Glatzel,9790,Hamburger SV,Hamburg,Germany,9
bundesliga,Bundesliga,1145714,Sander Tangvik,9790,Hamburger SV,Hamburg,Norway,12
bundesliga,Bundesliga,1804634,Shafiq Nandja,9790,Hamburger SV,Hamburg,Germany,43
bundesliga,Bundesliga,1202595,Warmed Omari,9790,Hamburger SV,Hamburg,Comoros,17
bundesliga,Bundesliga,1242757,William Mikelbrencis,9790,Hamburger SV,Hamburg,France,2
bundesliga,Bundesliga,266527,Yussuf Poulsen,9790,Hamburger SV,Hamburg,Denmark,15
bundesliga,Bundesliga,969870,Adam Hlozek,8226,Hoffenheim,Hoffenheim,Czechia,23
bundesliga,Bundesliga,1186015,Albian Hajdari,8226,Hoffenheim,Hoffenheim,Kosovo,21
bundesliga,Bundesliga,1027194,Alexander Prass,8226,Hoffenheim,Hoffenheim,Austria,22
bundesliga,Bundesliga,173461,Andrej Kramaric,8226,Hoffenheim,Hoffenheim,Croatia,27
bundesliga,Bundesliga,1624586,Bazoumana Touré,8226,Hoffenheim,Hoffenheim,Ivory Coast,29
bundesliga,Bundesliga,637716,Bernardo,8226,Hoffenheim,Hoffenheim,Brazil,13
bundesliga,Bundesliga,601384,Christian Ilzer,8226,Hoffenheim,Hoffenheim,Austria,
bundesliga,Bundesliga,1288195,Cole Campbell,8226,Hoffenheim,Hoffenheim,USA,20
bundesliga,Bundesliga,1219540,Fisnik Asllani,8226,Hoffenheim,Hoffenheim,Kosovo,11
bundesliga,Bundesliga,625175,Grischa Prömel,8226,Hoffenheim,Hoffenheim,Germany,6
bundesliga,Bundesliga,458630,Ihlas Bebou,8226,Hoffenheim,Hoffenheim,Togo,9
bundesliga,Bundesliga,1695875,Kelven Frees,8226,Hoffenheim,Hoffenheim,Germany,45
bundesliga,Bundesliga,353519,Kevin Akpoguma,8226,Hoffenheim,Hoffenheim,Nigeria,25
bundesliga,Bundesliga,727817,Koki Machida,8226,Hoffenheim,Hoffenheim,Japan,28
bundesliga,Bundesliga,1478148,Leon Avdullahu,8226,Hoffenheim,Hoffenheim,Kosovo,7
bundesliga,Bundesliga,1175933,Luca Philipp,8226,Hoffenheim,Hoffenheim,Germany,37
